x1,x2,color
0.3212921367905778,0.6629701139316189,brown
0.37737608073346307,0.6247805580594519,brown
0.3091643823152411,0.5849242180468024,brown
0.2615453554606765,0.6621062195668189,brown
0.3231910056293834,0.5951735041406975,brown
0.33171359887050966,0.6248291930964975,brown
0.2190521463454541,0.6640635256809867,brown
0.3210918057284603,0.605900467532041,brown
0.22989009079128442,0.6410989979210308,brown
0.31696764285333534,0.590928438775428,brown
0.2531545811742668,0.6141797201675527,brown
0.1656211371608617,0.6485295153665389,brown
0.24588941507234674,0.633121221352234,brown
0.23619467129536853,0.6663506813242972,brown
0.20064370143290955,0.6589965368197271,brown
0.23039849637037857,0.652454064408132,brown
0.2587529104056858,0.6605791035893174,brown
0.298297363311141,0.650452377044882,brown
0.21405088399380956,0.6675568217046375,brown
0.2883615256283685,0.5668001437204533,brown
0.3886949446458099,0.6239231340760016,brown
0.2987952276990856,0.6585547162132587,brown
0.26069708399097546,0.6356706207007933,brown
0.30308630342926357,0.5214103376912392,brown
0.2907628560944485,0.5538685856574775,brown
0.2914298591377852,0.6648625172833658,brown
0.3661617944327572,0.6673354735471508,brown
0.24939109059763853,0.6012861400064199,brown
0.25315015389831863,0.5968711130256749,brown
0.2570489064004374,0.6660207507935569,brown
0.3468063371139307,0.6290103121530003,brown
0.267244380782134,0.6572995166587242,brown
0.29471560881166114,0.6645581064476455,brown
0.29449381329967217,0.6431142585188927,brown
0.2787285080953894,0.6183546967549857,brown
0.2125848228263233,0.6634573415373091,brown
0.31267821737908674,0.6200047312901065,brown
0.3490223504126543,0.5925955811978499,brown
0.32509135609053363,0.6281970039735394,brown
0.30511220461026367,0.6378861226793339,brown
0.2774656121786616,0.6247770133332778,brown
0.27230392655540636,0.5855355462069116,brown
0.3469182720355636,0.5816571552293773,brown
0.28017069410852125,0.5749896332106764,brown
0.23522073106624175,0.6264294048255454,brown
0.3046490699440122,0.5568965570458668,brown
0.1866536595981949,0.6527036378747568,brown
0.29204632806772524,0.5604863033400451,brown
0.23500870891417125,0.6566224852433953,brown
0.3774350560090861,0.6261435869936366,brown
0.3237152128804941,0.5971539805066493,brown
0.3160263582438849,0.5978555698450932,brown
0.31270557336542026,0.6206296476355572,brown
0.2373201949496112,0.6406443478009718,brown
0.36540813970728436,0.6666373124945913,brown
0.2989233736536424,0.5984734856840999,brown
0.19154598212159635,0.6656107493076732,brown
0.3057918909933668,0.5915303677882787,brown
0.24962383669794508,0.6459270620574951,brown
0.32644136624634124,0.5766068250227903,brown
0.3026385718636556,0.6573939542367537,brown
0.3636869174808781,0.6206657025852897,brown
0.2968866026952799,0.5552526648004203,brown
0.3081418198508632,0.5740636828829584,brown
0.2998345903214945,0.5830078957106158,brown
0.2736967890429005,0.5587947389592713,brown
0.2805334670850127,0.5707843968922731,brown
0.37019852530167885,0.6327263766511715,brown
0.25895023090745817,0.6293604410269177,brown
0.32057243356092047,0.530779396574146,brown
0.3035420840564599,0.6213229125921516,brown
0.3048753771680125,0.6497330321879285,brown
0.33149644977277637,0.5982251220305248,brown
0.3408663006839362,0.6119342546397001,brown
0.3456510822824338,0.6433147269238821,brown
0.29802558100284415,0.6241332127307785,brown
0.2820301043100083,0.644310008808742,brown
0.26240488074564317,0.6085651084207724,brown
0.25186133417500856,0.6634024605216309,brown
0.2383812872927441,0.6426886507198996,brown
0.2476907271448462,0.6684649530930995,brown
0.21940567030263847,0.641722374471948,brown
0.3098362117608089,0.5858976492315957,brown
0.32195346732181707,0.526908865490089,brown
0.2540125305152393,0.5743915943718226,brown
0.24532117895948458,0.6631641711222948,brown
0.35124693758762604,0.592763447786361,brown
0.23207587256680462,0.6537484231457331,brown
0.22218277131962927,0.6543072837173141,brown
0.23549618414895024,0.651082968775744,brown
0.2758975708825371,0.6310984125677254,brown
0.1775136692941639,0.5310062902720073,brown
0.2698499981610121,0.6099467244849913,brown
0.2737387132256526,0.5556453881901569,brown
0.3772959464928888,0.6338578814579074,brown
0.2868494792909222,0.6254652917100111,brown
0.3094635225835689,0.6646347906897953,brown
0.31025856997138246,0.5804687315448583,brown
0.29772713101929904,0.6304907815253793,brown
0.2710524854610744,0.6373977831615039,brown
0.335633450169876,0.6039210001770335,brown
0.25146129294763686,0.6595527916991616,brown
0.24127289306878075,0.6515801741467783,brown
0.2953912599355335,0.5881859555462869,brown
0.30348685988975854,0.6248097647332537,brown
0.24781468387503547,0.6598816542107704,brown
0.29270080318951375,0.6381708749803205,brown
0.2866937861535007,0.5456969870505174,brown
0.22514555647567835,0.6443598080516455,brown
0.25578423287313046,0.6218506666420238,brown
0.2610983116092579,0.6392706666054434,brown
0.230821975291013,0.6522855905814126,brown
0.2742173244106262,0.5602810425721535,brown
0.33006269729109927,0.5710138091837389,brown
0.2247699519309001,0.6660024002692694,brown
0.3098738326925874,0.6249459024344812,brown
0.1718310420628757,0.6592477829324,brown
0.21672543312856196,0.644320235827624,brown
0.3067029220564137,0.5690533997370164,brown
0.3634992320343855,0.6009247821912318,brown
0.2616975331973287,0.5961335293626594,brown
0.37483799223751324,0.6334883032964469,brown
0.332806614681452,0.6657596529714545,brown
0.3291603359385963,0.6599795586462914,brown
0.2976366191392804,0.6036630719652983,brown
0.32950053783074373,0.6686712589708643,brown
0.22801931335914216,0.6563106410416583,brown
0.31692175967640823,0.6681010794857455,brown
0.24432290061286,0.6178117216062741,brown
0.31768157785613416,0.5576272322673432,brown
0.31508705992426345,0.6252243829555911,brown
0.384771701536894,0.628214957416535,brown
0.23586042480629477,0.6670737592584346,brown
0.3594947589610954,0.6095698783408126,brown
0.2862180380421092,0.5458556614471783,brown
0.3610585134467855,0.6167159395298406,brown
0.2710027040839128,0.5811944018609346,brown
0.24816372156323063,0.6445708173893814,brown
0.2925205963375227,0.5808692193541601,brown
0.2712548042733336,0.5602093332046256,brown
0.28209640998442753,0.6102340659326668,brown
0.2539525381793112,0.6162502266279577,brown
0.2561603869681667,0.6424798777383764,brown
0.29580132668036796,0.5720279235844004,brown
0.32415917832785845,0.5745816464186213,brown
0.28008355428714016,0.6291888561042407,brown
0.2932991073665524,0.5911613977626311,brown
0.29063509513993413,0.5651537158861133,brown
0.26899217570336387,0.5757077551986733,brown
0.30025128696253445,0.6358719747072175,brown
0.182216810325752,0.6386260997583642,brown
0.3239369118957962,0.6257465971962867,brown
0.26445395778814196,0.6449095137104272,brown
0.3016612780738921,0.6116034602550914,brown
0.28595340656084345,0.5545058076738576,brown
0.29268627896668264,0.6553243247945559,brown
0.35712348790087933,0.6010148420554006,brown
0.3887551313308132,0.6148418252293918,brown
0.1834889501231488,0.6571908021159938,brown
0.24806053427826324,0.6162507282990392,brown
0.29039167798005905,0.6394386693037634,brown
0.17777629736588763,0.6522750806083787,brown
0.29194505288337136,0.633377708805971,brown
0.2608662070107731,0.5805816983148556,brown
0.35937789645121165,0.6029484672585379,brown
0.2360640514508623,0.6550203028673076,brown
0.3017854488041405,0.5832592012789608,brown
0.24191547971802196,0.6150346678749313,brown
0.3216695517729694,0.5323333837011093,brown
0.2390049794515794,0.6198472005054164,brown
0.28999978458172715,0.5326230900836757,brown
0.26907691195777395,0.5737471046167146,brown
0.34128477399740786,0.5813102393158794,brown
0.18668362545697703,0.666341960540071,brown
0.3144272382769647,0.515450471165964,brown
0.27022276849955795,0.5515678383590065,brown
0.3116612704114412,0.578388763884171,brown
0.2850360582423399,0.669684467583404,brown
0.256993029088596,0.5836239328066437,brown
0.3050859155126966,0.5636559578257306,brown
0.345738742013989,0.6588079915734709,brown
0.34851305213828365,0.6485893231822759,brown
0.18440534388666574,0.6667226129694086,brown
0.2738304249740142,0.6565144447224616,brown
0.2551757739318782,0.6152732196986614,brown
0.1579488616651593,0.6527828076943217,brown
0.2791048419412172,0.6098689008001027,brown
0.3002223625772872,0.6076556969882524,brown
0.3256029909375239,0.5752587236250216,brown
0.33922296045951505,0.576616872480607,brown
0.33635707753307753,0.5752524360037609,brown
0.2777052737829031,0.5644175871998425,brown
0.1648061795158322,0.6522281875869286,brown
0.26993243145117884,0.6203380719067718,brown
0.25901559103931715,0.573973415162571,brown
0.26816159976231346,0.577254456844679,brown
0.21265150793830956,0.6648881072120271,brown
0.26886659414355185,0.575307648696773,brown
0.303168936649579,0.5250492297002356,brown
0.2753002339378692,0.6164496309479981,brown
0.24941538416644904,0.6405676942657007,brown
0.2782421957461063,0.5622477992426987,brown
0.33932013570840347,0.5818052654903256,brown
0.29310539547322145,0.6020638798423703,brown
0.30126255577765626,0.6297966748386905,brown
0.24863967160481681,0.6434707403699471,brown
0.35305821262931836,0.602293779498845,brown
0.2856892462599675,0.6228102597958818,brown
0.22724047980557327,0.6667287357937282,brown
0.22627886558561072,0.6532827336342545,brown
0.27994242462394736,0.6242884349320565,brown
0.32505689594113873,0.6211824622597764,brown
0.3385486531416395,0.609813544981176,brown
0.28970441106845357,0.5495082885005205,brown
0.24565010952270172,0.6422941870850626,brown
0.2957594443162431,0.6133370855555836,brown
0.18899745346260544,0.6694546176688473,brown
0.33334268526175526,0.6656985175067994,brown
0.34354824858472144,0.6096315098513856,brown
0.34997275720367427,0.6332556449506297,brown
0.34582758723245755,0.6225660132253771,brown
0.26212320353614427,0.6328793627928698,brown
0.3364751973822837,0.5584709951932009,brown
0.3320097164905075,0.6596292608141904,brown
0.34555231983489887,0.6317737956084586,brown
0.27063553904756377,0.6202832627544657,brown
0.23800528706138235,0.6422433908078988,brown
0.2935702464505576,0.5396088587553188,brown
0.3298001502776722,0.6695546073191184,brown
0.29552632259542366,0.5399709878130151,brown
0.3079834012826542,0.646138322437208,brown
0.3753644537527564,0.6408341573103798,brown
0.39443805025590806,0.6123267275205083,brown
0.27646429988136145,0.5991389784372136,brown
0.2860512350678198,0.5680019307808603,brown
0.31709731663208374,0.5975602427422194,brown
0.25383322279289355,0.5816287105340542,brown
0.28643251001332215,0.6137159708662164,brown
0.36288601047282,0.6137586408901056,brown
0.2990936883387376,0.5741501615536453,brown
0.297992204251594,0.5578996669022674,brown
0.2749573520375975,0.5833998860109606,brown
0.3690977721418588,0.6577478613735354,brown
0.2970745358766388,0.6236417456666369,brown
0.1775708955759142,0.6554513128125163,brown
0.3498242042833395,0.6096943553486517,brown
0.3112186286564891,0.6616575234198694,brown
0.26174086508177286,0.5688719425538281,brown
0.3600187675639026,0.66142724086855,brown
0.35784948052158605,0.6626713038837637,brown
0.3044990878341496,0.6599671145640654,brown
0.37270717418866706,0.6273926520036456,brown
0.25224556779960927,0.6625434866812179,brown
0.3147394578797039,0.5773468703743747,brown
0.3381099114331694,0.5472277127127724,brown
0.2602076244291822,0.6433945436361607,brown
0.3071884007009964,0.5743056559399257,brown
0.3593501540004277,0.6567995156599453,brown
0.27771570320971894,0.5833174125959751,brown
0.30111849806624913,0.6178252703252901,brown
0.2656517707662852,0.5699086567499312,brown
0.29281470811433175,0.6160761372050801,brown
0.19619695155460715,0.6629413607233418,brown
0.25317229287996823,0.591136809809846,brown
0.26897696086315237,0.6019785590322765,brown
0.3401381065785146,0.5753945433292516,brown
0.308173840325628,0.6668650946797975,brown
0.28344518563591137,0.5449983788623972,brown
0.337804231696196,0.5670588768420862,brown
0.28059707451760907,0.6129936071961701,brown
0.16432811639554756,0.6655819212210425,brown
0.35206900301335053,0.6451605823264519,brown
0.18018791290210334,0.6680676591819076,brown
0.33127949467126716,0.5774878866244663,brown
0.23481169382601474,0.6333273485820735,brown
0.23113990855449895,0.6547337047686528,brown
0.36154915303114143,0.6407249419376527,brown
0.22584749331951137,0.6453545638660643,brown
0.31832494152385304,0.5752518240816026,brown
0.25441807842964226,0.5822793944883631,brown
0.26905031894310716,0.6178159475687783,brown
0.30112415846193874,0.6066720394057946,brown
0.19979482113810498,0.6476983150860312,brown
0.31752891280653517,0.5740493603840547,brown
0.39799477836854236,0.6109888058027856,brown
0.2891071177947956,0.6406975463616984,brown
0.25551718900022546,0.6115297017027614,brown
0.31037530041072303,0.6391313175372544,brown
0.2456651936972487,0.6306668038909039,brown
0.2889626882777595,0.5911993604984446,brown
0.24847881966147245,0.6249812774661728,brown
0.16329410072279027,0.6472468514195925,brown
0.324117384662873,0.533182498211234,brown
0.35724900393557457,0.619238977614551,brown
0.3332566978092957,0.5915883407946687,brown
0.3701476610294776,0.6291212399521079,brown
0.32690330292368375,0.5831408949572142,brown
0.36513835614025136,0.6642397334882196,brown
0.26796926842054913,0.6353694320317341,brown
0.2633663107769997,0.6366950706936065,brown
0.348084933962276,0.6211534695034214,brown
0.2607550723714537,0.6184741614339995,brown
0.29335676522806486,0.5431634748041079,brown
0.33189775677098876,0.622826155139261,brown
0.21852749405426986,0.6421527504393535,brown
0.2306391038342357,0.6654429962731446,brown
0.24840437993672893,0.6578177633592946,brown
0.33257280738113537,0.6667409413509353,brown
0.22593293030795947,0.6539785966386746,brown
0.30592877566993715,0.5735642676054086,brown
0.36671450880906065,0.6653313878630689,brown
0.29764755197645987,0.5334335844801741,brown
0.27466989634669103,0.5639558847487789,brown
0.2783521601830282,0.6532421780416456,brown
0.3180702625260715,0.5984918885916389,brown
0.17451548598587063,0.6613590169186523,brown
0.30761868695572947,0.6143748958129401,brown
0.2997856462069046,0.5829009101143181,brown
0.2679576248367045,0.6098097116560575,brown
0.35706557195048316,0.6086138040670623,brown
0.18115454621408833,0.6452591029500817,brown
0.2694376611150803,0.605632006698985,brown
0.29692686959167813,0.5619302392657209,brown
0.20764779329904948,0.6562930435419864,brown
0.3533433144102246,0.6106918623366856,brown
0.17515652895068246,0.6549922286589145,brown
0.28549488347443397,0.6124876565586157,brown
0.19229452243056822,0.654929018351517,brown
0.28536152722204233,0.6564800176637068,brown
0.18321899034916678,0.668807853393731,brown
0.2905248967819811,0.6234534835480029,brown
0.2905336679664434,0.6166280551115401,brown
0.30225099141611744,0.6339258838589084,brown
0.3360518196222445,0.6259250939011998,brown
0.28191077252272967,0.5663683728896766,brown
0.28386698577592395,0.5663462504320655,brown
0.28497904711243716,0.576919135722342,brown
0.17888805634292404,0.6538311144348515,brown
0.2669513611561791,0.6358840726982115,brown
0.28429025953907716,0.6296784555955699,brown
0.2714159746886037,0.5870282008209576,brown
0.31052633486587744,0.5613747156526255,brown
0.29847900298293484,0.6451587651038041,brown
0.2614345763764907,0.6249719358484329,brown
0.2797698015563248,0.6175609522076504,brown
0.22780291182802215,0.6371543265877092,brown
0.19653850207713686,0.6504051120809798,brown
0.30100813894014866,0.5685437625715839,brown
0.35863643652710986,0.6179146450069596,brown
0.2962202481489946,0.6105019705879634,brown
0.2976093614615557,0.5864087399827028,brown
0.3663442764963235,0.6591671318804662,brown
0.35833373196910046,0.5975861953840869,brown
0.17642379479156767,0.6416304397567081,brown
0.3463664120068316,0.6049672533365181,brown
0.25406410149604375,0.5912704033928625,brown
0.29086822212248076,0.6664342167307439,brown
0.18446532498145485,0.6682334281433451,brown
0.22631377387256524,0.662394501331225,brown
0.3163813315803774,0.5641978187630214,brown
0.3249286051116964,0.6201223935784022,brown
0.27021148892827895,0.6631321330337735,brown
0.22605648794915878,0.6485732171779206,brown
0.3770181070356383,0.6649776237736584,brown
0.2053422814078555,0.6522270512487119,brown
0.1597789252084697,0.6518853247931715,brown
0.30706276935309207,0.6099932766945106,brown
0.3185966353919387,0.6102996724334627,brown
0.3377569978224809,0.5926808742358645,brown
0.26368536271685006,0.5727909891183711,brown
0.33315910950397254,0.6165180204961345,brown
0.3456584014474149,0.6082107853324461,brown
0.2894877500336014,0.6396722192730463,brown
0.350910863231895,0.6143922576927684,brown
0.20010357877298257,0.6527172323912146,brown
0.29639227173321325,0.5889096262517117,brown
0.25422408503337557,0.6683646562179325,brown
0.16066996981154213,0.6605774512957118,brown
0.36205869926138035,0.6552243567969693,brown
0.22858634545739254,0.6642313833809607,brown
0.26733603745226897,0.5809590337357663,brown
0.31036630604112503,0.6406691230475331,brown
0.3051234025661955,0.5863423895989178,brown
0.28125630774449895,0.6344566501510834,brown
0.2476182664360228,0.5941897460728341,brown
0.26356820151707383,0.5654085286410268,brown
0.1845001829845403,0.660744897029601,brown
0.32051464474606217,0.6675097164128488,brown
0.2948124215505479,0.6326954547359647,brown
0.25932043766889634,0.6552841787204007,brown
0.3012206339753366,0.5222445065194946,brown
0.25703178225741796,0.6673203446278432,brown
0.3802964674544492,0.6331818770731961,brown
0.29315996324547244,0.6310999053412029,brown
0.24038389749429756,0.6647522259504733,brown
0.3398514352569231,0.5993716785578966,brown
0.2992071355425804,0.637314206430152,brown
0.30976152499695775,0.6053594776407499,brown
0.31635719451555155,0.6371105027629936,brown
0.30448482625542816,0.6300440220458138,brown
0.2910219884265711,0.5376006508936169,brown
0.20627194172921615,0.6690860705895569,brown
0.29935006384186813,0.657194377782979,brown
0.3113501626614724,0.6320292043000285,brown
0.34950234303651473,0.5903926639263399,brown
0.21189315772888273,0.6642692883994359,brown
0.28876046059149474,0.6684524324612572,brown
0.3236661461248367,0.608063960237055,brown
0.3177515035993248,0.5649954879874433,brown
0.36463084380089394,0.6413813486476411,brown
0.2614230889207162,0.639451575355613,brown
0.2903171033296901,0.5799539298480457,brown
0.2610670104423741,0.6350951043423476,brown
0.341970256814235,0.5795441120953354,brown
0.16480477503286872,0.6695280100752253,brown
0.2764010496491528,0.5746603332617856,brown
0.25791421133137415,0.6565665339086136,brown
0.36291526189727985,0.6154049919256328,brown
0.2983962786067855,0.5516791463729447,brown
0.3096668378523886,0.6521722714027329,brown
0.2525489463762205,0.5771047018318372,brown
0.1990760289110738,0.6513207243479352,brown
0.28285295371724195,0.6490721326239708,brown
0.2773733690802497,0.64911900777946,brown
0.2901117972878451,0.63616436235915,brown
0.3289369405145801,0.5654533757408232,brown
0.24748229992051352,0.5851749448903899,brown
0.24365768335969917,0.6583016805827913,brown
0.2996738243110665,0.617936665445215,brown
0.29958738334834345,0.5970039255130974,brown
0.26139747393832724,0.6683999481866923,brown
0.26270563642485645,0.6131532799288893,brown
0.3465765472700544,0.6032641108240266,brown
0.28025922402936077,0.5902327430563168,brown
0.2594045322114674,0.6220642306450351,brown
0.27344776628412026,0.5707756354892555,brown
0.35318899634004775,0.6103742621251591,brown
0.2549163202571054,0.6467181883064541,brown
0.20792708586879838,0.6603975812884728,brown
0.38678594491232043,0.6267050149974153,brown
0.31450213432959184,0.5986686530861345,brown
0.28013206259999046,0.5484413881125565,brown
0.3198057853298144,0.5668915140540323,brown
0.2967958561171167,0.5389076494827127,brown
0.27531140879331206,0.5577267971573143,brown
0.2914190023118862,0.5983510900308743,brown
0.19796963961587977,0.6530231455324176,brown
0.28529596840117244,0.5782207786001404,brown
0.2823932871745869,0.6092554044080704,brown
0.3207233431382809,0.5978463246792924,brown
0.3262299240636165,0.6263307553434257,brown
0.2011733721305885,0.66923294646095,brown
0.29142442453690065,0.6493384793926421,brown
0.3446810652629859,0.627538018706887,brown
0.2510241070973812,0.5943113900181485,brown
0.33607913347776486,0.6139894530351212,brown
0.3142231556858227,0.5874373361508165,brown
0.29587779208495235,0.5967746565609185,brown
0.2855513680398981,0.5532385907408285,brown
0.2871478436654401,0.537201359831679,brown
0.2794620297678466,0.6088499896649299,brown
0.2177774964366015,0.6537380075719379,brown
0.2720827847092291,0.602151195434726,brown
0.3761181765411601,0.6278748001391505,brown
0.3396068889205608,0.5887652497756223,brown
0.26404994371173607,0.6262088851097962,brown
0.3425398841496665,0.6204210235937483,brown
0.3717489679566668,0.6349517062761845,brown
0.31778643893139846,0.6090902550164796,brown
0.28356441315720937,0.6085268658791372,brown
0.2517856129135517,0.6351770589196579,brown
0.30510311244890276,0.575854922218122,brown
0.3500546784345543,0.6596940235248617,brown
0.2655034995390563,0.6474735899699318,brown
0.2555349193398382,0.6505319287182589,brown
0.2994853128907602,0.6250401071900639,brown
0.3204181700135418,0.5689019656014105,brown
0.31258126852833557,0.5881833105782232,brown
0.3498436323477302,0.6181407561760944,brown
0.2867011403035703,0.5893843245270565,brown
0.3132171731861664,0.5774812669517543,brown
0.3569389080661277,0.661818564844707,brown
0.28549438795616155,0.572737629330983,brown
0.31347852271869514,0.6657805235448415,brown
0.17193752859815858,0.6459413791296075,brown
0.1648829022396352,0.6699666519273961,brown
0.2943486335281704,0.6466829010956744,brown
0.29159038010830984,0.5788755289671891,brown
0.3541726388274947,0.43407126935808094,red
0.4055289573836153,0.4485157450334676,red
0.41593466721536854,0.424272263912986,red
0.40465470602004106,0.4765319433689549,red
0.3611385262764719,0.35918501174854134,red
0.3868819045360111,0.4509739367807827,red
0.35542318316363863,0.45763706114352365,red
0.37048561283144454,0.4912503993096907,red
0.36996860589475644,0.5002340641710932,red
0.3653909987551984,0.37830453445352596,red
0.3782454725606651,0.43010371535566894,red
0.37788507653913483,0.3989770599046467,red
0.40284075937455277,0.41968127852970205,red
0.4119533200370882,0.41208158650741156,red
0.4064602850118927,0.39086723892418807,red
0.43128349854491665,0.44496537967618666,red
0.34686826939985405,0.4728206612649035,red
0.3923894319350191,0.4552321140917793,red
0.3985421550018108,0.399951894735343,red
0.39431398875027024,0.44286115741501586,red
0.4024462474392666,0.4560669247901361,red
0.371397006017644,0.3653063772263496,red
0.4094278580243833,0.45460548815971036,red
0.3828119054290171,0.41313162012619997,red
0.3968829600783417,0.47581755157400907,red
0.3773299486981707,0.49128411194309096,red
0.4018924092563422,0.47457675842588265,red
0.34633855182368556,0.448289741420261,red
0.3742448018041732,0.44510209219615837,red
0.39747340347242033,0.4667911435851364,red
0.4360465219104851,0.45030120290378484,red
0.3662991116773884,0.479792317249089,red
0.377972923447081,0.4642692893872258,red
0.3840735627595262,0.4149423980901126,red
0.36267836448952706,0.42661765164635956,red
0.40745375922898075,0.4604354664636314,red
0.37544474348642265,0.43415375798818,red
0.4237807357504373,0.43357005243867086,red
0.3828964017722327,0.44326323230573106,red
0.36893722526955874,0.4888650076843205,red
0.359570143895533,0.4383239432362267,red
0.3776053420955541,0.48199638949588086,red
0.3820917624665804,0.3851461944527921,red
0.42076613184476763,0.4596613045087772,red
0.3695938421455397,0.37780075136711444,red
0.38333498725271475,0.4451970515272621,red
0.37847046604437595,0.38741606492259084,red
0.3515337670455986,0.4310502697969818,red
0.41955296962686983,0.46019133077091967,red
0.3664919427562293,0.39218396526773724,red
0.3807651931782443,0.42017477886277943,red
0.36347882149569666,0.43297465446895034,red
0.3497274558764757,0.46433474561401955,red
0.39095260519571884,0.46386558719546944,red
0.38442397168509823,0.3745018761313983,red
0.4088672391342948,0.43232664684393507,red
0.37547266489420805,0.38254599202919537,red
0.4062526454191667,0.3918670043806851,red
0.3527385468363844,0.4777323654488138,red
0.38968707110200795,0.4233390604235434,red
0.3841376624220284,0.45242018267719386,red
0.3807439461176354,0.42119698829191243,red
0.4056063820455943,0.3942682962639701,red
0.36526684228284045,0.46783329786461425,red
